X,Y,OBJECTID,ABCDMisc,ADSPermissionState,CalculatedAcres,ContainmentDateTime,ControlDateTime,CreatedBySystem,CreatedOnDateTime,IncidentSize,DiscoveryAcres,DispatchCenterID,EstimatedCostToDate,FinalAcres,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FSJobCode,FSOverrideCode,GACC,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseDateTime,IsFireCauseInvestigated,IsFSAssisted,IsReimbursable,IsTrespass,LocalIncidentIdentifier,ModifiedOnDateTime,PercentContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,UniqueFireIdentifier,FORID,InitialResponseAgencies,FireCauseID,FireCauseGeneralID,FireCauseSpecificID,FireCauseSpecificDetailID,FireCauseAgeCategoryID,FireCauseActivityGroupID,GlobalID,IsCauseProhibited,ModifiedBySystem,RelatedIrwinIDs,Status,AcresBIA,AcresBLM,AcresBOR,AcresDOD,AcresDOE,AcresNPS,AcresUSFS,AcresUSFWS,AcresForeign,AcresTribal,AcresCity,AcresCounty,AcresState,AcresPrivate,AcresANCSA,AcresOtherLocal,AcresOtherFederal
-119.3635627,37.87970518,3562015,,DEFAULT,0.1,,2015/06/12 01:00:00+00,WFMI,1.43582E+12,0.1,,,,0.1,AFMO,,2015/07/02 07:00:00+00,,JRT9,,2015/06/05 00:31:00+00,,2015/06/13 06:59:59+00,,,OSCC,Parsons,,WF,FI,37.8797,-119.36355,2015/06/05 18:00:00+00,,,,,17,2015/12/14 08:00:00+00,,,Tuolumne,CAYPCC,,NPS,CAYNP,,NPS,Federal,NPS,,US-CA,,,2015-CAYNP-000017,{BA716096-39BE-40B8-89E7-BD2842FEE747},,1,1,1,,,,{CC631A66-5E6E-4B08-84FE-2F62135B6BD6},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-119.4916928,37.83000516,3562016,,DEFAULT,0.1,,2015/06/07 01:00:00+00,WFMI,1.43582E+12,0.1,,,,0.1,AFMO,,2015/07/02 07:00:00+00,,JRY8,,2015/06/05 22:04:00+00,,2015/06/07 06:59:59+00,,,OSCC,May,,WF,FI,37.83,-119.49168,2015/06/05 22:04:00+00,,,,,18,2015/12/14 08:00:00+00,,,Mariposa,CAYPCC,,NPS,CAYNP,,NPS,Federal,NPS,,US-CA,,,2015-CAYNP-000018,{54CC00E5-13E4-4144-B2A0-2C9E87B081AA},,3,9,3,,,,{B9A93225-1BE5-4E02-88D5-F2DEF75D8FBE},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-119.6293928,37.76297515,3562017,,DEFAULT,0.1,,2015/06/22 21:20:00+00,WFMI,1.44775E+12,0.1,,,,0.1,Lead Fire Disaptcher,,2015/11/17 08:00:00+00,,JR0S,,2015/06/06 03:23:00+00,,2015/06/23 06:59:59+00,,,OSCC,Boundary,,WF,FI,37.76297,-119.62938,2015/06/09 21:10:00+00,,,,,20,2015/12/14 08:00:00+00,,,Mariposa,CAYPCC,,NPS,CAYNP,,NPS,Federal,NPS,,US-CA,,,2015-CAYNP-000020,{0F0B37A0-FF73-43CB-A0C0-DBAE59C7052A},,1,1,1,,,,{AA042A12-BA56-4E43-86F0-144FC63EC28F},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-119.6750128,37.79952515,3562018,,DEFAULT,0.1,,2015/06/23 01:00:00+00,WFMI,1.45008E+12,0.1,,,,0.1,Lead Fire Disaptcher,,2015/12/14 08:00:00+00,,JR0R,,2015/06/06 18:13:00+00,,2015/06/23 06:59:59+00,,,OSCC,South Fork,,WF,FI,37.79952,-119.675,2015/06/06 18:30:00+00,,,,,21,2016/01/12 08:00:00+00,,,Mariposa,CAYPCC,,NPS,CAYNP,,NPS,Federal,NPS,,US-CA,,,2015-CAYNP-000021,{46A5FCD5-001A-49FB-80F8-9662848CAA29},,1,1,1,,,,{ED9F4765-3031-4F4E-AF98-3A6200003939},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-119.8054928,37.74497513,3562019,,DEFAULT,0.1,,2015/06/07 20:10:00+00,WFMI,1.43582E+12,0.1,,,,0.1,AFMO,,2015/07/02 07:00:00+00,,JR2A,,2015/06/07 18:50:00+00,,2015/06/08 06:59:59+00,,,OSCC,South Landing,,WF,FI,37.74497,-119.80548,2015/06/07 19:20:00+00,,,,,22,2015/12/14 08:00:00+00,,,Mariposa,CAYPCC,,NPS,CAYNP,,NPS,Federal,NPS,,US-CA,,,2015-CAYNP-000022,{440429E7-FF34-49A3-A580-8B09498C8F32},,1,1,1,,,,{C1FF4953-F170-48DF-84DA-E04378809E0E},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-119.6310628,37.84195515,3562020,,DEFAULT,0.1,,2015/07/02 20:30:00+00,WFMI,1.44827E+12,0.1,,,,0.1,Duty Officer,,2015/11/23 08:00:00+00,,JR2C,,2015/06/07 22:48:00+00,,2015/07/03 06:59:59+00,,,OSCC,Yosemite Creek,,WF,FI,37.84195,-119.63105,2015/06/07 22:48:00+00,,,,,24,2015/12/14 08:00:00+00,,,Mariposa,CAYPCC,,NPS,CAYNP,,NPS,Federal,NPS,,US-CA,,,2015-CAYNP-000024,{D8BB770A-03FE-4602-82FD-ABA8ABA6A29A},,1,1,1,,,,{94A57744-E4CA-457F-B96D-2542C3275FD7},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-119.6439928,37.72397514,3562021,,DEFAULT,0.1,,2015/06/08 19:00:00+00,WFMI,1.43582E+12,0.1,,,,0.1,AFMO,,2015/07/02 07:00:00+00,,JR3T,,2015/06/08 19:00:00+00,,2015/06/09 06:59:59+00,,,OSCC,Woodyard,,WF,FI,37.72397,-119.64398,2015/06/08 19:00:00+00,,,,,25,2015/12/14 08:00:00+00,,,Mariposa,CAYPCC,,NPS,CAYNP,,NPS,Federal,NPS,,US-CA,,,2015-CAYNP-000025,{3AE53957-81DF-4A1C-8B13-6B6E0B0682E1},,3,13,4,,,,{E65B94C6-DFB6-4C8F-8E35-047935482A1F},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-119.4645628,37.92383517,3562022,,DEFAULT,0.1,,2015/07/03 17:30:00+00,WFMI,1.44827E+12,0.1,,,,0.1,Duty Officer,,2015/11/23 08:00:00+00,,JR3V,,2015/06/08 22:14:00+00,,2015/07/04 06:59:59+00,,,OSCC,Wheel,,WF,FI,37.92383,-119.46455,2015/06/08 22:24:00+00,,,,,26,2015/11/23 08:00:00+00,,,Tuolumne,CAYPCC,,NPS,CAYNP,,NPS,Federal,NPS,,US-CA,,,2015-CAYNP-000026,{EE969E52-6C07-46B0-85D1-5C84A6FB706A},,1,1,1,,,,{D4E67DA5-9CDC-49D3-9ACC-8640C64C2D1B},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-119.6932928,37.63882513,3562023,,DEFAULT,0.2,,2015/06/09 08:27:00+00,WFMI,1.43582E+12,0.2,,,,0.2,AFMO,,2015/07/02 07:00:00+00,,JR4B,,2015/06/09 03:36:00+00,,2015/06/10 06:59:59+00,,,OSCC,41,,WF,FI,37.63882,-119.69328,2015/06/09 04:10:00+00,,,,,28,2015/12/18 08:00:00+00,,,Mariposa,CAYPCC,,NPS,CAYNP,,NPS,Federal,NPS,,US-CA,,,2015-CAYNP-000028,{F2E4FEA5-8612-4391-A920-31B5B80E96A4},,3,4,30,,,,{B3193803-2935-4177-9378-62F6359E9ECE},,,,Incomplete,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0
-119.3896927,37.75748516,3562024,,DEFAULT,0.1,,2015/06/25 17:05:00+00,WFMI,1.43582E+12,0.1,,,,0.1,AFMO,,2015/07/02 07:00:00+00,,JT73,,2015/06/24 22:55:00+00,,2015/06/26 06:59:59+00,,,OSCC,Babcock,,WF,FI,37.75748,-119.38968,2015/06/25 17:00:00+00,,,,,42,2016/01/12 08:00:00+00,,,Mariposa,CAYPCC,,NPS,CAYNP,,NPS,Federal,NPS,,US-CA,,,2015-CAYNP-000042,{11203F0C-E859-4A43-AD39-0FD9CAADD73F},,3,9,64,,,,{C9362ECC-5DEE-4BDE-80A9-CFAC60EFE486},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-119.6874628,37.58560513,3562025,,DEFAULT,0.1,,2015/07/03 17:00:00+00,WFMI,1.44507E+12,0.1,,,,0.1,ICT5 Qualified,,2015/07/10 07:00:00+00,,JV21,,2015/07/02 23:15:00+00,,2015/07/04 06:59:59+00,,,OSCC,Deerlick,,WF,FI,37.5856,-119.68745,2015/07/02 23:30:00+00,,,,,47,2015/10/17 07:00:00+00,,,Mariposa,CAYPCC,,NPS,CAYNP,,NPS,Federal,NPS,,US-CA,,,2015-CAYNP-000047,{66108814-2762-48ED-ABF4-27DD906BD378},,1,1,1,,,,{A91B9DD5-87C6-4FE7-B053-83F3971B14C8},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-119.5864128,37.77582515,3562026,,DEFAULT,4.1,,2015/08/18 22:41:00+00,WFMI,1.45008E+12,4.1,,,,4.1,Lead Fire Dispatch,,2015/12/14 08:00:00+00,,JV4G,,2015/07/03 16:26:00+00,,2015/08/19 06:59:59+00,,,OSCC,Indian Canyon,,WF,FI,37.77582,-119.5864,2015/07/03 17:00:00+00,,,,,49,2016/01/12 08:00:00+00,,,Mariposa,CAYPCC,,NPS,CAYNP,,NPS,Federal,NPS,,US-CA,,,2015-CAYNP-000049,{9AF4B574-587C-4C46-8679-FE32327E4494},,1,1,1,,,,{A7975C5B-BC55-4B59-A63B-01C2744B9F1D},,,,Incomplete,0,0,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0
-119.5736128,37.81603515,3562027,,DEFAULT,0.1,,2015/07/15 18:17:00+00,WFMI,1.44507E+12,0.1,,,,0.1,Dispatcher,,2015/10/17 07:00:00+00,,JV4H,,2015/07/03 16:41:00+00,,2015/07/16 06:59:59+00,,,OSCC,Porcupine,,WF,FI,37.81603,-119.5736,2015/07/03 18:00:00+00,,,,,50,2015/10/17 07:00:00+00,,,Mariposa,CAYPCC,,NPS,CAYNP,,NPS,Federal,NPS,,US-CA,,,2015-CAYNP-000050,{394448A4-083E-4FDD-BFAC-4D3F786304AB},,1,1,1,,,,{4FC7062B-279C-46FF-B811-B476B25557B6},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-119.3963428,37.91543518,3562028,,DEFAULT,73,,2015/11/10 02:00:00+00,WFMI,1.44775E+12,73,,,,73,Lead Fire Dispatcher,,2015/11/17 08:00:00+00,,JV4L,,2015/07/03 16:57:00+00,,2015/11/10 07:59:59+00,,,OSCC,White Cascade,,WF,FI,37.91543,-119.39633,2015/07/14 17:11:00+00,,,,,51,2015/12/14 08:00:00+00,,,Tuolumne,CAYPCC,,NPS,CAYNP,,NPS,Federal,NPS,,US-CA,,,2015-CAYNP-000051,{94DA9A26-90D6-4DBD-8BE3-74A83A751958},,1,1,1,,,,{DB4AAB09-4884-4C89-B4F1-F071219EE608},,,,Incomplete,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0
-119.6864928,37.82822515,3562029,,DEFAULT,0.1,,2015/07/09 19:30:00+00,WFMI,1.44507E+12,0.1,,,,0.1,Dispatcher,,2015/10/17 07:00:00+00,,JV4P,,2015/07/03 17:17:00+00,,2015/07/10 06:59:59+00,,,OSCC,Smokey Jack,,WF,FI,37.82822,-119.68648,2015/07/03 22:04:00+00,,,,,52,2015/12/14 08:00:00+00,,,Tuolumne,CAYPCC,,NPS,CAYNP,,NPS,Federal,NPS,,US-CA,,,2015-CAYNP-000052,{BB031515-21A7-4C72-B48D-4DF2F09FDE74},,1,1,1,,,,{2C528A03-5B18-42FE-A474-740D2EABA951},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-119.6205628,37.68282514,3562030,,DEFAULT,0.1,,2015/08/03 18:46:00+00,WFMI,1.44507E+12,0.1,,,,0.1,Dispatcher,,2015/10/17 07:00:00+00,,JVR8,,2015/07/03 19:53:00+00,,2015/08/04 06:59:59+00,,,OSCC,McGurk,,WF,FI,37.68282,-119.62055,2015/07/03 21:00:00+00,,,,,53,2015/12/14 08:00:00+00,,,Mariposa,CAYPCC,,NPS,CAYNP,,NPS,Federal,NPS,,US-CA,,,2015-CAYNP-000053,{D3DA8980-5B24-4349-A910-F9693905AAD3},,1,1,1,,,,{7BF9A154-4ECC-4073-A5B8-2D25CE85A678},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-119.6530628,37.78673515,3562031,,DEFAULT,0.1,,,WFMI,1.44532E+12,0.1,,,,0.1,AFMO,,2015/10/20 07:00:00+00,,JW5L,,2015/07/07 23:07:00+00,,2015/07/31 06:59:59+00,,,OSCC,Bluejay,,WF,FI,37.78673,-119.65305,,,,,,56,2015/12/14 08:00:00+00,,,Mariposa,CAYPCC,,NPS,CAYNP,,NPS,Federal,NPS,,US-CA,,,2015-CAYNP-000056,{D22F5825-B629-4D77-B8D7-D6FF2E9217CA},,1,1,1,,,,{567D91B1-61C3-4125-B6F9-EA3DDB13C5E1},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-119.6192328,37.84292515,3562032,,DEFAULT,38.7,,2015/09/17 01:31:00+00,WFMI,1.44775E+12,38.7,,,,38.7,Lead Fire Dispatcher,,2015/11/17 08:00:00+00,,JXD5,,2015/07/09 15:39:00+00,,2015/10/19 06:59:59+00,,,OSCC,Dark,,WF,FI,37.84292,-119.61922,2015/07/09 19:45:00+00,,,,,57,2015/11/17 08:00:00+00,,,Mariposa,CAYPCC,,NPS,CAYNP,,NPS,Federal,NPS,,US-CA,,,2015-CAYNP-000057,{645C86B5-B790-4369-BC57-EAAF569A4422},,1,1,1,,,,{6920AFC2-7A40-4C7F-AD6D-2298330AD7BD},,,,Incomplete,0,0,0,0,0,38.7,0,0,0,0,0,0,0,0,0,0,0
-119.8043628,37.76613513,3562033,,DEFAULT,0.1,,2015/07/09 20:45:00+00,WFMI,1.44515E+12,0.1,,,,0.1,Disaptcher,,2015/10/18 07:00:00+00,,JXD6,,2015/07/09 16:55:00+00,,2015/07/11 06:59:59+00,,,OSCC,Grove,,WF,FI,37.76613,-119.80435,2015/07/09 17:30:00+00,,,,,58,2015/12/14 08:00:00+00,,,Tuolumne,CAYPCC,,NPS,CAYNP,,NPS,Federal,NPS,,US-CA,,,2015-CAYNP-000058,{A5C0AB68-8A94-4B16-ADDE-44DA3996671B},,1,1,1,,,,{F0F4282F-425F-4436-B34B-08ADB767E671},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-119.7810328,37.78032514,3562034,,DEFAULT,0.1,,2015/07/10 01:00:00+00,WFMI,1.44507E+12,0.1,,,,0.1,Disaptcher,,2015/10/17 07:00:00+00,,JXG1,,2015/07/09 19:00:00+00,,2015/07/15 06:59:59+00,,,OSCC,Gin,,WF,FI,37.78032,-119.78102,2015/07/09 22:30:00+00,,,,,59,2015/10/17 07:00:00+00,,,Tuolumne,CAYPCC,,NPS,CAYNP,,NPS,Federal,NPS,,US-CA,,,2015-CAYNP-000059,{9CB85654-1AC1-4639-9E48-53CE4BBEF5DA},,1,1,1,,,,{F3F659D1-2B9E-4A36-AC2E-E5D890A8A7CE},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-119.7566928,37.78835514,3562035,,DEFAULT,0.1,,2015/07/09 21:55:00+00,WFMI,1.44507E+12,0.1,,,,0.1,Disaptcher,,2015/07/10 07:00:00+00,,JXG2,,2015/07/09 20:30:00+00,,2015/07/10 06:59:59+00,,,OSCC,East Gin,,WF,FI,37.78835,-119.75668,2015/07/09 21:35:00+00,,,,,60,2015/12/14 08:00:00+00,,,Tuolumne,CAYPCC,,NPS,CAYNP,,NPS,Federal,NPS,,US-CA,,,2015-CAYNP-000060,{ED3DFA9E-38CD-488F-AEAA-0B1E1A5F7D83},,1,1,1,,,,{8A94D787-210F-4335-9A71-41D051D50FFF},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-119.6471428,37.89953516,3562036,,DEFAULT,0.1,,2015/07/23 18:02:00+00,WFMI,1.44507E+12,0.1,,,,0.1,Supervisor,,2015/10/17 07:00:00+00,,JXG3,,2015/07/09 20:37:00+00,,2015/07/24 06:59:59+00,,,OSCC,Morrison,,WF,FI,37.89953,-119.64713,2015/07/23 16:13:00+00,,,,,61,2015/12/02 08:00:00+00,,,Tuolumne,CAYPCC,,NPS,CAYNP,,NPS,Federal,NPS,,US-CA,,,2015-CAYNP-000061,{9D8567FD-2C60-4575-8F75-6B5AF9897AEC},,1,1,1,,,,{65A2F78D-13CC-497F-90E7-184D6B99C0B1},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-119.5693428,37.62103514,3562037,,DEFAULT,0.1,,2015/08/02 01:00:00+00,WFMI,1.44532E+12,0.1,,,,0.1,AFMO,,2015/10/20 07:00:00+00,,JXG6,,2015/07/09 21:17:00+00,,2015/08/02 06:59:59+00,,,OSCC,Horse,,WF,FI,37.62103,-119.56933,,,,,,62,2015/12/14 08:00:00+00,,,Mariposa,CAYPCC,,NPS,CAYNP,,NPS,Federal,NPS,,US-CA,,,2015-CAYNP-000062,{0FEE1730-4982-4F53-B3E8-5F8DAB7573BE},,1,1,1,,,,{7658FB93-2F0D-4BBE-BEB0-0F5AF4EE1060},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-119.4942827,37.68280515,3562038,,DEFAULT,0.5,,,WFMI,1.44532E+12,0.5,,,,0.5,AFMO,,2015/10/20 07:00:00+00,,JXH7,,2015/07/09 23:02:00+00,,2015/10/21 06:59:59+00,,,OSCC,Clark,,WF,FI,37.6828,-119.49427,,,,,,63,2015/12/14 08:00:00+00,,,Mariposa,CAYPCC,,NPS,CAYNP,,NPS,Federal,NPS,,US-CA,,,2015-CAYNP-000063,{35FDEC7C-64F5-4EC7-8146-5967B4BFC758},,1,1,1,,,,{6F670377-1A84-40E8-A596-E33E6F57F2A7},,,,Incomplete,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
-119.6044828,37.71158514,3562039,,DEFAULT,0.1,,2015/07/13 22:30:00+00,WFMI,1.44706E+12,0.1,,,,0.1,Dispatcher,,2015/11/09 08:00:00+00,,JX5B,,2015/07/13 19:24:00+00,,2015/07/14 06:59:59+00,,,OSCC,Taft,,WF,FI,37.71158,-119.60447,2015/07/13 22:00:00+00,,,,,64,2015/11/09 08:00:00+00,,,Mariposa,CAYPCC,,NPS,CAYNP,,NPS,Federal,NPS,,US-CA,,,2015-CAYNP-000064,{A3250283-5883-4D6E-A9AB-2B60A2679A37},,3,9,64,,,,{AF39B59C-F3B4-47A8-8165-09E1C4CDC258},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-119.4191927,37.77183516,3562040,,DEFAULT,0.1,,2015/08/02 01:00:00+00,WFMI,1.45008E+12,0.1,,,,0.1,Lead Fire Disaptcher,,2015/12/14 08:00:00+00,,JZA9,,2015/07/18 20:44:00+00,,2015/08/02 06:59:59+00,,,OSCC,Fork,,WF,FI,37.77183,-119.41918,2015/07/18 21:00:00+00,,,,,65,2016/01/12 08:00:00+00,,,Mariposa,CAYPCC,,NPS,CAYNP,,NPS,Federal,NPS,,US-CA,,,2015-CAYNP-000065,{0A67ECC6-8A3B-4F68-9845-A3CECB4F8FD6},,1,1,1,,,,{67091501-C177-4AF4-BB32-E87E4EFBC163},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-119.4518428,37.88065517,3562041,,DEFAULT,0.1,,2015/07/23 17:59:00+00,WFMI,1.44904E+12,0.1,,,,0.1,Dispatcher,,2015/12/02 08:00:00+00,,JY8H,,2015/07/20 19:25:00+00,,2015/07/24 06:59:59+00,,,OSCC,Polly,,WF,FI,37.88065,-119.45183,2015/07/20 22:38:00+00,,,,,68,2015/12/14 08:00:00+00,,,Tuolumne,CAYPCC,,NPS,CAYNP,,NPS,Federal,NPS,,US-CA,,,2015-CAYNP-000068,{FE00F444-9A21-4DE7-B176-B27C6563FFE9},,1,1,1,,,,{95AEDD59-5834-4916-B37A-5D44AEC96F37},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-119.6278928,37.52812512,3562042,,DEFAULT,0.1,,2015/07/21 17:00:00+00,WFMI,1.44706E+12,0.1,,,,0.1,Disaptcher,,2015/11/09 08:00:00+00,,JZA8,,2015/07/21 16:00:00+00,,2015/07/22 06:59:59+00,,,OSCC,Studhorse,,WF,FI,37.52812,-119.62788,2015/07/21 16:45:00+00,,,,,71,2015/11/09 08:00:00+00,,,Mariposa,CAYPCC,,NPS,CAYNP,,NPS,Federal,NPS,,US-CA,,,2015-CAYNP-000071,{2CC47B13-B57C-485D-A426-D754D5303AEC},,1,1,1,,,,{470654E5-37DD-4412-B100-B35F73E2E3D2},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-119.8596428,37.80782513,3562043,,DEFAULT,0.3,,2015/07/22 18:40:00+00,WFMI,1.44706E+12,0.3,,,,0.3,Dispatcher,,2015/11/09 08:00:00+00,,JZE6,,2015/07/21 20:30:00+00,,2015/07/29 06:59:59+00,,,OSCC,Carlon,,WF,FI,37.80782,-119.85963,2015/07/21 20:31:00+00,,,,,72,2015/12/14 08:00:00+00,,,Tuolumne,CAYPCC,,NPS,CAYNP,,NPS,Federal,NPS,,US-CA,,,2015-CAYNP-000072,{0B23B862-D334-4C1E-8C36-D451F6B68484},,1,1,1,,,,{98DC4A6C-51D9-40CF-835E-C20E2D380C29},,,,Incomplete,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
-119.5855328,37.82673515,3562044,,DEFAULT,0.1,,2015/08/05 01:00:00+00,WFMI,1.45008E+12,0.1,,,,0.1,Lead Fire Dispatcher,,2015/12/14 08:00:00+00,,JZK9,,2015/07/22 13:58:00+00,,2015/08/05 06:59:59+00,,,OSCC,Creek,,WF,FI,37.82673,-119.58552,2015/07/22 16:00:00+00,,,,,73,2016/01/12 08:00:00+00,,,Mariposa,CAYPCC,,NPS,CAYNP,,NPS,Federal,NPS,,US-CA,,,2015-CAYNP-000073,{17D4A851-9E75-4259-BAA6-C0690557780B},,1,1,1,,,,{0051B9F0-5801-4A24-BE7C-32A0FCD47C5B},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-119.4200127,37.73110516,3562045,,DEFAULT,0.2,,2015/08/29 01:00:00+00,WFMI,1.44532E+12,0.2,,,,0.2,AFMO,,2015/10/20 07:00:00+00,,JZ86,,2015/07/27 16:42:00+00,,2015/08/29 06:59:59+00,,,OSCC,Quartzite,,WF,FI,37.7311,-119.42,2015/07/27 16:42:00+00,,,,,77,2015/12/17 08:00:00+00,,,Mariposa,CAYPCC,,NPS,CAYNP,,NPS,Federal,NPS,,US-CA,,,2015-CAYNP-000077,{4AE3EF4B-F845-4C74-A722-CAB3B8402A82},,1,1,1,,,,{895EC80B-43B6-42E0-BEE1-DC38873DA2AD},,,,Incomplete,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0
-119.6957828,37.84938515,3562046,,DEFAULT,325,,2015/11/09 02:00:00+00,WFMI,1.44775E+12,325,,,,325,Lead Fire Disaptcher,,2015/11/17 08:00:00+00,,J0AE,,2015/07/27 23:11:00+00,,2015/11/10 07:59:59+00,,,OSCC,Middle,,WF,FI,37.84938,-119.69577,2015/07/28 22:22:00+00,,,,,78,2015/12/02 08:00:00+00,,,Tuolumne,CAYPCC,,NPS,CAYNP,,NPS,Federal,NPS,,US-CA,,,2015-CAYNP-000078,{DD79E2F1-EA75-4438-9CEC-D4DB4CD314C0},,1,1,1,,,,{6585A909-303D-4B51-ABE1-7612ADEA1648},,,,Incomplete,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0
-119.6033328,37.64202514,3562047,,DEFAULT,0.8,,2015/08/01 22:44:00+00,WFMI,1.44706E+12,0.8,,,,0.8,Disaptcher,,2015/11/09 08:00:00+00,,J0LR,,2015/08/01 17:13:00+00,,2015/08/03 06:59:59+00,,,OSCC,Lost Bear,,WF,FI,37.64202,-119.60332,2015/08/01 17:21:00+00,,,,,80,2015/12/14 08:00:00+00,,,Mariposa,CAYPCC,,NPS,CAYNP,,NPS,Federal,NPS,,US-CA,,,2015-CAYNP-000080,{AEC3A60A-9424-439E-9185-3E39C369B521},,1,1,1,,,,{CE0C452B-8DE7-4763-8499-5968385D1EB9},,,,Incomplete,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
-119.6508628,37.69143514,3562048,,DEFAULT,0.1,,2015/08/04 01:13:00+00,WFMI,1.44507E+12,0.1,,,,0.1,Dispatcher,,2015/10/17 07:00:00+00,,J0LS,,2015/08/01 17:31:00+00,,2015/08/04 06:59:59+00,,,OSCC,Dewey,,WF,FI,37.69143,-119.65085,2015/08/01 19:30:00+00,,,,,81,2015/10/17 07:00:00+00,,,Mariposa,CAYPCC,,NPS,CAYNP,,NPS,Federal,NPS,,US-CA,,,2015-CAYNP-000081,{46DF4AE8-63EC-44A8-BDBC-EA63BC9004F6},,1,1,1,,,,{CF155B40-823B-43C2-85CC-E75BC3BAEF71},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-119.6564828,37.69947514,3562049,,DEFAULT,0.1,,2015/08/02 00:30:00+00,WFMI,1.44507E+12,0.1,,,,0.1,Dispatcher,,2015/10/17 07:00:00+00,,J0LT,,2015/08/01 17:38:00+00,,2015/08/03 06:59:59+00,,,OSCC,Crocker,,WF,FI,37.69947,-119.65647,2015/08/01 19:50:00+00,,,,,82,2015/10/17 07:00:00+00,,,Mariposa,CAYPCC,,NPS,CAYNP,,NPS,Federal,NPS,,US-CA,,,2015-CAYNP-000082,{C3E51D8D-E18B-43F6-B0B0-03DC9FAED0AF},,1,1,1,,,,{44A7491E-972F-4424-82F4-C1F5FDDB71DA},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-119.7965828,37.78730514,3562050,,DEFAULT,0.1,,2015/08/03 22:29:00+00,WFMI,1.44904E+12,0.1,,,,0.1,Dispatcher,,2015/12/02 08:00:00+00,,J085,,2015/08/01 07:20:00+00,,2015/08/12 06:59:59+00,,,OSCC,Crane,,WF,FI,37.7873,-119.79657,2015/08/01 18:26:00+00,,,,,85,2015/12/02 08:00:00+00,,,Tuolumne,CAYPCC,,NPS,CAYNP,,NPS,Federal,NPS,,US-CA,,,2015-CAYNP-000085,{DA199EEA-BBDE-44E8-9F77-C3934FDE16EB},,1,1,1,,,,{B107B50B-83CD-435B-870B-938B842D9F9E},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
